from_node_token,from_node_Case,from_node_Number,from_node_Person,from_node_PronType,from_node_lemma,from_node_upos,from_node_xpos,to_node_token,deprel,label,doc_id,from_node_Tense,from_node_VerbForm,to_node_Case,to_node_Number,to_node_Person,to_node_PronType,to_node_lemma,to_node_upos,to_node_xpos,from_node_Mood,to_node_Gender,to_node_Degree,from_node_Voice,to_node_NumType,from_node_NumType,from_node_Degree,to_node_Poss,from_node_Poss,to_node_Tense,to_node_VerbForm,from_node_Gender,to_node_Mood,to_node_Voice,to_node_Reflex,to_node_Foreign
make.v.06,,,,,make,VERB,VBN,gown.n.01,nsubj:pass,Material,en/p12/d2605,Past,Part,,Sing,,,gown,NOUN,NN,,,,Pass,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p12/d2624,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,EQU,en/p12/d2624,,,,,,,,,,,,,,,,,,,,,,,,,
useless.a.01,,,,,useless,ADJ,JJ,time.n.08,,AttributeOf,en/p12/d2624,,,,,,,,,,,,,,,,Pos,,,,,,,,,
useless.a.01,,,,,useless,ADJ,JJ,female.n.02,nsubj,Time,en/p12/d2624,,,,Sing,,,Tom,PROPN,NNP,,,,,,,Pos,,,,,,,,,
person.n.01,Nom,,2,Prs,you,PRON,PRP,hearer,,TPR,en/p12/d2424,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p12/d2424,,,,,,,,,,,,,,,,,,,,,,,,,
sleep.v.01,,,,,sleep,VERB,VB,person.n.01,nsubj,Time,en/p12/d2424,,Inf,Nom,,2,Prs,you,PRON,PRP,,,,,,,,,,,,,,,,
sleep.v.01,,,,,sleep,VERB,VB,time.n.08,,Agent,en/p12/d2424,,Inf,,,,,,,,,,,,,,,,,,,,,,,
sleep.v.01,,,,,sleep,VERB,VB,female.n.02,obl,Co-Agent,en/p12/d2424,,Inf,Acc,Sing,3,Prs,she,PRON,PRP,,Fem,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p12/d2907,,,,,,,,,,,,,,,,,,,,,,,,,
write_down.v.01,,,,,write,VERB,VBD,female.n.02,nsubj,Agent,en/p12/d2907,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
write_down.v.01,,,,,write,VERB,VBD,time.n.08,,Time,en/p12/d2907,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p12/d2907,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p12/d0847,,,,,,,,,,,,,,,,,,,,,,,,,
pleased.a.01,,,,,pleased,ADJ,JJ,dress.n.01,obl,Experiencer,en/p12/d0847,,,,Sing,,,dress,NOUN,NN,,,,,,,Pos,,,,,,,,,
pleased.a.01,,,,,pleased,ADJ,JJ,time.n.08,,Time,en/p12/d0847,,,,,,,,,,,,,,,,Pos,,,,,,,,,
pleased.a.01,,,,,pleased,ADJ,JJ,female.n.02,nsubj,Stimulus,en/p12/d0847,,,Nom,Sing,3,Prs,she,PRON,PRP,,Fem,,,,,Pos,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p12/d2453,,,,,,,,,,,,,,,,,,,,,,,,,
love.v.01,,,,,love,VERB,VBP,person.n.01,nsubj,Experiencer,en/p12/d2453,Pres,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
love.v.01,,,,,love,VERB,VBP,time.n.08,,Time,en/p12/d2453,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
love.v.01,,,,,love,VERB,VBP,dog.n.01,obj,Stimulus,en/p12/d2453,Pres,Fin,,Plur,,,dog,NOUN,NNS,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p12/d2453,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p12/d1428,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p12/d1428,,,,,,,,,,,,,,,,,,,,,,,,,
allergic.a.02,,,,,allergic,ADJ,JJ,person.n.01,nsubj,Experiencer,en/p12/d1428,,,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,Pos,,,,,,,,,
allergic.a.02,,,,,allergic,ADJ,JJ,time.n.08,,Time,en/p12/d1428,,,,,,,,,,,,,,,,Pos,,,,,,,,,
allergic.a.02,,,,,allergic,ADJ,JJ,pollen.n.01,obl,Stimulus,en/p12/d1428,,,,Sing,,,pollen,NOUN,NN,,,,,,,Pos,,,,,,,,,
30.n.01,,,,,30,NUM,CD,over.a.01,advmod,MOR,en/p12/d2098,,,,,,,over,ADV,RB,,,,,,Card,,,,,,,,,,
people.n.01,,Plur,,,people,NOUN,NNS,30.n.01,nummod,Quantity,en/p12/d2098,,,,,,,30,NUM,CD,,,,,Card,,,,,,,,,,,
commit.v.01,,,,,commit,VERB,VBD,people.n.01,nsubj,Agent,en/p12/d2098,Past,Fin,,Plur,,,people,NOUN,NNS,Ind,,,,,,,,,,,,,,,
commit.v.01,,,,,commit,VERB,VBD,time.n.08,,Time,en/p12/d2098,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
commit.v.01,,,,,commit,VERB,VBD,suicide.n.01,obj,Theme,en/p12/d2098,Past,Fin,,Sing,,,suicide,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p12/d2098,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Plur,1,Prs,we,PRON,PRP,speaker,,EQU,en/p12/d2920,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p12/d2920,,,,,,,,,,,,,,,,,,,,,,,,,
close.v.01,,,,,close,VERB,VBG,person.n.01,nsubj,Agent,en/p12/d2920,Pres,Part,Nom,Plur,1,Prs,we,PRON,PRP,,,,,,,,,,,,,,,,
close.v.01,,,,,close,VERB,VBG,time.n.08,,Time,en/p12/d2920,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
close.v.01,,,,,close,VERB,VBG,store.n.01,obj,Patient,en/p12/d2920,Pres,Part,,Sing,,,store,NOUN,NN,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p12/d2381,,,,,,,,,,,,,,,,,,,,,,,,,
buy.v.01,,,,,buy,VERB,VBD,female.n.02,nsubj,Agent,en/p12/d2381,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
buy.v.01,,,,,buy,VERB,VBD,time.n.08,,Time,en/p12/d2381,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
buy.v.01,,,,,buy,VERB,VBD,squirrelfish.n.02,obj,Theme,en/p12/d2381,Past,Fin,,Sing,,,squirrelfish,NOUN,NN,Ind,,,,,,,,,,,,,,,
buy.v.01,,,,,buy,VERB,VBD,aquarium.n.01,obl,Goal,en/p12/d2381,Past,Fin,,Sing,,,aquarium,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p12/d2381,,,,,,,,,,,,,,,,,,,,,,,,,
aquarium.n.01,,Sing,,,aquarium,NOUN,NN,female.n.02,,Owner,en/p12/d2381,,,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p12/d1605,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p12/d1605,,,,,,,,,,,,,,,,,,,,,,,,,
allergic.a.02,,,,,allergic,ADJ,JJ,female.n.02,nsubj,Experiencer,en/p12/d1605,,,,Sing,,,Tom,PROPN,NNP,,,,,,,Pos,,,,,,,,,
allergic.a.02,,,,,allergic,ADJ,JJ,time.n.08,,Time,en/p12/d1605,,,,,,,,,,,,,,,,Pos,,,,,,,,,
allergic.a.02,,,,,allergic,ADJ,JJ,cat.n.01,obl,Stimulus,en/p12/d1605,,,,Plur,,,cat,NOUN,NNS,,,,,,,Pos,,,,,,,,,
prisoner.n.01,,Sing,,,prisoner,NOUN,NN,escape.v.01,amod,EQU,en/p12/d2485,,,,,,,escape,VERB,VBN,,,,,,,,,,Past,Part,,,,,
search.v.01,,,,,search,VERB,VBG,police.n.01,nsubj,Agent,en/p12/d2485,Pres,Part,,Sing,,,police,NOUN,NN,,,,,,,,,,,,,,,,
search.v.01,,,,,search,VERB,VBG,prisoner.n.01,obl,Time,en/p12/d2485,Pres,Part,,Sing,,,prisoner,NOUN,NN,,,,,,,,,,,,,,,,
search.v.01,,,,,search,VERB,VBG,time.n.08,,Theme,en/p12/d2485,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Role,en/p12/d2485,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p12/d2367,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,EQU,en/p12/d2367,,,,,,,,,,,,,,,,,,,,,,,,,
mad.a.02,,,,,mad,ADJ,JJ,time.n.08,,AttributeOf,en/p12/d2367,,,,,,,,,,,,,,,,Pos,,,,,,,,,
mad.a.02,,,,,mad,ADJ,JJ,female.n.02,nsubj,Time,en/p12/d2367,,,,Sing,,,Tom,PROPN,NNP,,,,,,,Pos,,,,,,,,,
female.n.02,,Sing,,,Walt,PROPN,NNP,Walt,,Name,en/p12/d2370,,,,,,,,,,,,,,,,,,,,,,,,,
ex-soldier.n.01,,Sing,,,ex-soldier,NOUN,NN,female.n.02,nsubj,Theme,en/p12/d2370,,,,Sing,,,Walt,PROPN,NNP,,,,,,,,,,,,,,,,
ex-soldier.n.01,,Sing,,,ex-soldier,NOUN,NN,time.n.08,,Co-Theme,en/p12/d2370,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Role,en/p12/d2370,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Calgary,PROPN,NNP,Calgary,,EQU,en/p12/d1385,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p12/d1385,,,,,,,,,,,,,,,,,,,,,,,,,
locate.v.01,,,,,locate,VERB,VBN,province.n.01,nsubj:pass,Location,en/p12/d1385,Past,Part,,Sing,,,province,NOUN,NN,,,,,,,,,,,,,,,,
locate.v.01,,,,,locate,VERB,VBN,female.n.02,nsubj,Time,en/p12/d1385,Past,Part,,Sing,,,Calgary,PROPN,NNP,,,,,,,,,,,,,,,,
locate.v.01,,,,,locate,VERB,VBN,time.n.08,,Theme,en/p12/d1385,Past,Part,,,,,,,,,,,,,,,,,,,,,,,
agree.v.01,,Sing,3,,agree,VERB,VBZ,person.n.01,obl,Time,en/p12/d3130,Pres,Fin,Acc,,2,Prs,you,PRON,PRP,Ind,,,,,,,,,,,,,,,
agree.v.01,,Sing,3,,agree,VERB,VBZ,time.n.08,,Co-Agent,en/p12/d3130,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
person.n.01,Acc,,2,Prs,you,PRON,PRP,hearer,,EQU,en/p12/d3130,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p12/d3130,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p12/d2497,,,,,,,,,,,,,,,,,,,,,,,,,
wrong.a.01,,,,,wrong,ADJ,JJ,washing_machine.n.01,obl,AttributeOf,en/p12/d2497,,,,Sing,,,machine,NOUN,NN,,,,,,,Pos,,,,,,,,,
wrong.a.01,,,,,wrong,ADJ,JJ,time.n.08,,Time,en/p12/d2497,,,,,,,,,,,,,,,,Pos,,,,,,,,,
wrong.a.01,,,,,wrong,ADJ,JJ,something.n.01,nsubj,Causer,en/p12/d2497,,,,Sing,,,something,PRON,NN,,,,,,,Pos,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p12/d0896,,,,,,,,,,,,,,,,,,,,,,,,,
fix.v.01,,,,,fix,VERB,VBN,person.n.01,nsubj,Agent,en/p12/d0896,Past,Part,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,,,,,,,
fix.v.01,,,,,fix,VERB,VBN,time.n.08,,Time,en/p12/d0896,Past,Part,,,,,,,,,,,,,,,,,,,,,,,
fix.v.01,,,,,fix,VERB,VBN,radio.n.02,obj,Patient,en/p12/d0896,Past,Part,,Sing,,,radio,NOUN,NN,,,,,,,,,,,,,,,,
fix.v.01,,,,,fix,VERB,VBN,male.n.02,obl,Beneficiary,en/p12/d0896,Past,Part,Acc,Sing,3,Prs,he,PRON,PRP,,Masc,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p12/d0896,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p12/d3331,,,,,,,,,,,,,,,,,,,,,,,,,
give.v.03,,,,,give,VERB,VBD,person.n.01,nsubj,Agent,en/p12/d3331,Past,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
give.v.03,,,,,give,VERB,VBD,time.n.08,,Time,en/p12/d3331,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
give.v.03,,,,,give,VERB,VBD,male.n.02,iobj,Recipient,en/p12/d3331,Past,Fin,Acc,Sing,3,Prs,he,PRON,PRP,Ind,Masc,,,,,,,,,,,,,,
give.v.03,,,,,give,VERB,VBD,sedative.n.01,obj,Theme,en/p12/d3331,Past,Fin,,Sing,,,sedative,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p12/d3331,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TSU,en/p12/d2802,,,,,,,,,,,,,,,,,,,,,,,,,
stop.v.02,,,,,stop,VERB,VB,ship.n.01,nsubj,Theme,en/p12/d2802,,Inf,,Sing,,,ship,NOUN,NN,,,,,,,,,,,,,,,,
stop.v.02,,,,,stop,VERB,VB,time.n.08,,Time,en/p12/d2802,,Inf,,,,,,,,,,,,,,,,,,,,,,,
stop.v.02,,,,,stop,VERB,VB,female.n.02,obl,Location,en/p12/d2802,,Inf,,Sing,,,Yokohama,PROPN,NNP,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Yokohama,PROPN,NNP,Yokohama,,Name,en/p12/d2802,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p12/d1544,,,,,,,,,,,,,,,,,,,,,,,,,
work.v.02,,,,,work,VERB,VB,printer.n.03,nsubj,Theme,en/p12/d1544,,Inf,,Sing,,,printer,NOUN,NN,,,,,,,,,,,,,,,,
work.v.02,,,,,work,VERB,VB,time.n.08,,Time,en/p12/d1544,,Inf,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Chris,PROPN,NNP,Chris,,Name,en/p12/d0244,,,,,,,,,,,,,,,,,,,,,,,,,
swing.v.07,,,,,swing,VERB,VBD,female.n.02,nsubj,Agent,en/p12/d0244,Past,Fin,,Sing,,,Chris,PROPN,NNP,Ind,,,,,,,,,,,,,,,
swing.v.07,,,,,swing,VERB,VBD,time.n.08,,Time,en/p12/d0244,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
swing.v.07,,,,,swing,VERB,VBD,sword.n.01,obj,Theme,en/p12/d0244,Past,Fin,,Sing,,,sword,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p12/d0244,,,,,,,,,,,,,,,,,,,,,,,,,
sword.n.01,,Sing,,,sword,NOUN,NN,female.n.02,,User,en/p12/d0244,,,,Sing,,,Chris,PROPN,NNP,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Mary,PROPN,NNP,Mary,,Name,en/p12/d2207,,,,,,,,,,,,,,,,,,,,,,,,,
hug.v.01,,,,,hug,VERB,VBD,female.n.02,nsubj,Agent,en/p12/d2207,Past,Fin,,Sing,,,Mary,PROPN,NNP,Ind,,,,,,,,,,,,,,,
hug.v.01,,,,,hug,VERB,VBD,time.n.08,,Time,en/p12/d2207,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
hug.v.01,,,,,hug,VERB,VBD,doll.n.01,obj,Co-Agent,en/p12/d2207,Past,Fin,,Sing,,,doll,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p12/d2207,,,,,,,,,,,,,,,,,,,,,,,,,
doll.n.01,,Sing,,,doll,NOUN,NN,female.n.02,,User,en/p12/d2207,,,,Sing,,,Mary,PROPN,NNP,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Channel,PROPN,NNP,English.a.01,amod,TPR,en/p96/d1720,,,,,,,English,ADJ,NNP,,,Pos,,,,,,,,,,,,,
approach.v.01,,,,,approach,VERB,VBG,boat.n.01,nsubj,Theme,en/p96/d1720,Pres,Part,,Sing,,,boat,NOUN,NN,,,,,,,,,,,,,,,,
approach.v.01,,,,,approach,VERB,VBG,female.n.02,obj,Time,en/p96/d1720,Pres,Part,,Sing,,,Channel,PROPN,NNP,,,,,,,,,,,,,,,,
approach.v.01,,,,,approach,VERB,VBG,time.n.08,,Destination,en/p96/d1720,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p96/d1720,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p96/d2745,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p96/d2745,,,,,,,,,,,,,,,,,,,,,,,,,
allergic.a.02,,,,,allergic,ADJ,JJ,person.n.01,nsubj,Stimulus,en/p96/d2745,,,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,Pos,,,,,,,,,
allergic.a.02,,,,,allergic,ADJ,JJ,time.n.08,,Time,en/p96/d2745,,,,,,,,,,,,,,,,Pos,,,,,,,,,
allergic.a.02,,,,,allergic,ADJ,JJ,carrot.n.01,obl,Stimulus,en/p96/d2745,,,,Plur,,,carrot,NOUN,NNS,,,,,,,Pos,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p96/d1784,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,EQU,en/p96/d1784,,,,,,,,,,,,,,,,,,,,,,,,,
unscrupulous.a.01,,,,,unscrupulous,ADJ,JJ,time.n.08,,AttributeOf,en/p96/d1784,,,,,,,,,,,,,,,,Pos,,,,,,,,,
unscrupulous.a.01,,,,,unscrupulous,ADJ,JJ,female.n.02,nsubj,Time,en/p96/d1784,,,,Sing,,,Tom,PROPN,NNP,,,,,,,Pos,,,,,,,,,
stare.v.01,,Sing,3,,stare,VERB,VBD,female.n.02,nsubj,Agent,en/p96/d1574,Past,Fin,Nom,Sing,3,Prs,she,PRON,PRP,Ind,Fem,,,,,,,,,,,,,,
stare.v.01,,Sing,3,,stare,VERB,VBD,person.n.01,obl,Time,en/p96/d1574,Past,Fin,Acc,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
stare.v.01,,Sing,3,,stare,VERB,VBD,time.n.08,,Theme,en/p96/d1574,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
person.n.01,Acc,Sing,1,Prs,I,PRON,PRP,speaker,,TPR,en/p96/d1574,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p96/d1574,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Jackie,PROPN,NNP,Jackie,,TPR,en/p96/d1395,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p96/d1395,,,,,,,,,,,,,,,,,,,,,,,,,
die.v.01,,,,,die,VERB,VB,how.r.01,advmod,Manner,en/p96/d1395,,Inf,,,,Int,how,ADV,WRB,,,,,,,,,,,,,,,,
die.v.01,,,,,die,VERB,VB,female.n.02,nsubj,Time,en/p96/d1395,,Inf,,Sing,,,Jackie,PROPN,NNP,,,,,,,,,,,,,,,,
die.v.01,,,,,die,VERB,VB,time.n.08,,Patient,en/p96/d1395,,Inf,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p96/d2188,,,,,,,,,,,,,,,,,,,,,,,,,
sweep.v.06,,Sing,1,,sweep,VERB,VBD,person.n.01,nsubj,Agent,en/p96/d2188,Past,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
sweep.v.06,,Sing,1,,sweep,VERB,VBD,kitchen_floor.n.01,obj,Time,en/p96/d2188,Past,Fin,,Sing,,,floor,NOUN,NN,Ind,,,,,,,,,,,,,,,
sweep.v.06,,Sing,1,,sweep,VERB,VBD,time.n.08,,Source,en/p96/d2188,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,PartOf,en/p96/d2188,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Mary,PROPN,NNP,Mary,,Name,en/p96/d2299,,,,,,,,,,,,,,,,,,,,,,,,,
milk.v.01,,,,,milk,VERB,VBD,female.n.02,nsubj,Agent,en/p96/d2299,Past,Fin,,Sing,,,Mary,PROPN,NNP,Ind,,,,,,,,,,,,,,,
milk.v.01,,,,,milk,VERB,VBD,time.n.08,,Time,en/p96/d2299,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
milk.v.01,,,,,milk,VERB,VBD,cow.n.01,obj,Source,en/p96/d2299,Past,Fin,,Sing,,,cow,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p96/d2299,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Lenz,PROPN,NNP,Lenz,,Name,en/p96/d1316,,,,,,,,,,,,,,,,,,,,,,,,,
shook.v.01,,,,,shook,VERB,VBD,female.n.02,nsubj,Agent,en/p96/d1316,Past,Fin,,Sing,,,Lenz,PROPN,NNP,Ind,,,,,,,,,,,,,,,
shook.v.01,,,,,shook,VERB,VBD,time.n.08,,Time,en/p96/d1316,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
shook.v.01,,,,,shook,VERB,VBD,head.n.01,obj,Patient,en/p96/d1316,Past,Fin,,Sing,,,head,NOUN,NN,Ind,,,,,,,,,,,,,,,
shook.v.01,,,,,shook,VERB,VBD,hopelessly.r.01,advmod,Manner,en/p96/d1316,Past,Fin,,,,,hopelessly,ADV,RB,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p96/d1316,,,,,,,,,,,,,,,,,,,,,,,,,
head.n.01,,Sing,,,head,NOUN,NN,female.n.02,,PartOf,en/p96/d1316,,,,Sing,,,Lenz,PROPN,NNP,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p96/d2561,,,,,,,,,,,,,,,,,,,,,,,,,
head.v.01,,,,,head,VERB,VBD,female.n.02,nsubj,Theme,en/p96/d2561,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
head.v.01,,,,,head,VERB,VBD,time.n.08,,Time,en/p96/d2561,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
head.v.01,,,,,head,VERB,VBD,elevator.n.01,obl,Destination,en/p96/d2561,Past,Fin,,Sing,,,elevator,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p96/d2561,,,,,,,,,,,,,,,,,,,,,,,,,
year-_daughter.n.01,,Sing,,,daughter,NOUN,NN,old.a.01,amod,Name,en/p96/d2878,,,,,,,old,ADJ,JJ,,,Pos,,,,,,,,,,,,,
have.v.01,,Sing,3,,have,VERB,VBZ,year-_daughter.n.01,obj,Pivot,en/p96/d2878,Pres,Fin,,Sing,,,daughter,NOUN,NN,Ind,,,,,,,,,,,,,,,
have.v.01,,Sing,3,,have,VERB,VBZ,time.n.08,,Time,en/p96/d2878,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
have.v.01,,Sing,3,,have,VERB,VBZ,female.n.02,nsubj,Theme,en/p96/d2878,Pres,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p96/d2878,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Role,en/p96/d2878,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p96/d2005,,,,,,,,,,,,,,,,,,,,,,,,,
see.v.01,,,,,see,VERB,VBD,time.n.08,,Experiencer,en/p96/d2005,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
see.v.01,,,,,see,VERB,VBD,person.n.01,nsubj,Time,en/p96/d2005,Past,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
see.v.01,,,,,see,VERB,VBD,wolf.n.01,obj,Stimulus,en/p96/d2005,Past,Fin,,Plur,,,wolf,NOUN,NNS,Ind,,,,,,,,,,,,,,,
see.v.01,,,,,see,VERB,VBD,female.n.02,obl,Location,en/p96/d2005,Past,Fin,,Plur,,,Appennines,PROPN,NNPS,Ind,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,TPR,en/p96/d2005,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Plur,,,Appennines,PROPN,NNPS,Appennines,,Name,en/p96/d2005,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p96/d2163,,,,,,,,,,,,,,,,,,,,,,,,,
paint.v.02,,,,,paint,VERB,VBN,picture.n.01,nsubj:pass,Result,en/p96/d2163,Past,Part,,Sing,,,picture,NOUN,NN,,,,Pass,,,,,,,,,,,,
paint.v.02,,,,,paint,VERB,VBN,time.n.08,,Time,en/p96/d2163,Past,Part,,,,,,,,,,,Pass,,,,,,,,,,,,
paint.v.02,,,,,paint,VERB,VBN,female.n.02,obl,Agent,en/p96/d2163,Past,Part,,Sing,,,Picasso,PROPN,NNP,,,,Pass,,,,,,,,,,,,
female.n.02,,Sing,,,Picasso,PROPN,NNP,Picasso,,Name,en/p96/d2163,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Emil,PROPN,NNP,Emil,,TPR,en/p96/d1391,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p96/d1391,,,,,,,,,,,,,,,,,,,,,,,,,
bear.v.02,,,,,bear,VERB,VBN,city.n.01,obl,Location,en/p96/d1391,Past,Part,,Sing,,,city,NOUN,NN,,,,,,,,,,,,,,,,
bear.v.02,,,,,bear,VERB,VBN,female.n.02,nsubj,Time,en/p96/d1391,Past,Part,,Sing,,,Emil,PROPN,NNP,,,,,,,,,,,,,,,,
bear.v.02,,,,,bear,VERB,VBN,time.n.08,,Patient,en/p96/d1391,Past,Part,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p96/d1684,,,,,,,,,,,,,,,,,,,,,,,,,
